TaskID,TaskName,Type,Importance,Duration,DayOfWeek,StartTime,EndTime,UserID,PreferredTime
6933,Drop kids off at school,Personal,Normal,30,Tuesday,8:00,8:30,user1,Morning
6933,learn english,Education,Important,60,Friday,15:15,16:15,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Afternoon
6933,Visit a museum,Personal,Normal,120,Thursday,10:00,12:00,user1,Morning
6933,Vacuum the floor,Personal,Normal,45,Sunday,17:30,18:15,user1,Afternoon
6933,Drink water,Personal,Normal,5,Tuesday,10:00,10:05,user1,Morning
6933,Shop online,Personal,Normal,60,Saturday,12:00,13:00,user1,Afternoon
6933,Write a poem,Personal,Less Important,30,Sunday,18:30,19:00,user1,Evening
6933,Drop kids off at school,Personal,Normal,30,Tuesday,8:00,8:30,user1,Morning
6933,Visit the bank,Personal,Very Important,60,Monday,9:45,10:45,user1,Morning
6933,Meditate,Personal,Less Important,10,Monday,21:40,21:50,user1,Evening
6933,Send postcards,Personal,Less Important,20,Monday,12:30,12:50,user1,Afternoon
6933,Watch a movie,Personal,Less Important,60,Monday,20:30,21:30,user1,Evening
6933,Dinner with friends,Personal,Less Important,60,Thursday,18:15,19:15,user1,Evening
6933,Write a diary,Personal,Normal,30,Monday,22:45,23:15,user1,Evening
6933,Practice a new language,Education,Important,60,Friday,8:45,9:45,user1,Morning
6933,Host a movie night,Personal,Normal,150,Sunday,20:00,22:30,user1,Evening
6933,Virtual networking event,Work,Normal,90,Wednesday,19:00,20:30,user1,Evening
6933,Drop off donation,Personal,Very Important,60,Wednesday,12:15,13:15,user1,Afternoon
6933,Make a list of groceries,Personal,Normal,10,Wednesday,16:00,16:10,user1,Afternoon
6933,Make smoothie,Personal,Less Important,10,Thursday,8:00,8:10,user1,Morning
6933,Research a topic,Education,Important,30,Monday,15:30,16:00,user1,Afternoon
6933,Take a power nap,Personal,Less Important,20,Thursday,14:00,14:20,user1,Afternoon
6933,Watch a movie,Personal,Less Important,60,Sunday,20:00,21:00,user1,Evening
6933,Meditation,Personal,Normal,20,Monday,6:00,6:20,user1,Morning
6933,Play games,Personal,Less Important,60,Saturday,17:45,18:45,user1,Afternoon
6933,Yoga session,Personal,Normal,45,Monday,7:30,8:15,user1,Morning
6933,Research a topic,Education,Important,30,Monday,15:30,16:00,user1,Afternoon
6933,Watch TV,Personal,Normal,60,Monday,20:00,21:00,user1,Evening
6933,Make bed,Personal,Normal,10,Sunday,6:25,6:35,user1,Morning
6933,Exercise,Personal,Less Important,45,Wednesday,6:30,7:15,user1,Morning
6933,Weekly team briefing,Work,Important,60,Wednesday,10:30,11:30,user1,Morning
6933,Team brainstorming session,Work,Very Important,90,Tuesday,10:00,11:30,user1,Morning
6933,Design a presentation,Work,Very Important,30,Thursday,13:00,13:30,user1,Afternoon
6933,Hang out with friends,Personal,Normal,120,Saturday,18:00,20:00,user1,Evening
6933,Practice yoga,Personal,Normal,30,Saturday,6:00,6:30,user1,Morning
6933,Make a phone call,Personal,Normal,20,Saturday,15:00,15:20,user1,Afternoon
6933,Play sports,Personal,Normal,60,Thursday,17:30,18:30,user1,Afternoon
6933,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
6933,Do the laundry,Personal,Normal,60,Saturday,14:15,15:15,user1,Afternoon
6933,Mail documents,Personal,Very Important,60,Monday,12:30,13:30,user1,Afternoon
6933,Check work emails,Work,Normal,20,Monday,14:00,14:20,user1,Afternoon
6933,Writing,Work,Less Important,70,Monday,18:00,19:10,user1,Evening
6933,Hang out with friends,Personal,Normal,120,Wednesday,18:15,20:15,user1,Evening
6933,One-on-one with supervisor,Work,Important,30,Thursday,15:45,16:15,user1,Afternoon
6933,Swimming,Personal,Normal,30,Sunday,7:00,7:30,user1,Morning
6933,Clean the kitchen,Personal,Normal,30,Monday,20:45,21:15,user1,Evening
6933,Attend a yoga retreat,Personal,Important,120,Friday,8:00,10:00,user1,Morning
6933,Prepare slides for a presentation,Work,Important,90,Tuesday,9:00,10:30,user1,Morning
6933,Respond to work emails,Work,Very Important,60,Wednesday,16:30,17:30,user1,Afternoon
6933,Listen to music,Personal,Less Important,45,Sunday,21:15,22:00,user1,Evening
6933,Play games,Personal,Less Important,60,Thursday,20:15,21:15,user1,Evening
6933,Grocery Shopping,Personal,Very Important,15,Friday,22:00,22:15,user1,Evening
6933,Buy stationery,Personal,Very Important,60,Saturday,13:45,14:45,user1,Afternoon
6933,Morning stretch,Personal,Less Important,15,Tuesday,6:30,6:45,user1,Morning
6933,Plan weekend gathering,Personal,Less Important,60,Monday,17:15,18:15,user1,Afternoon
6933,Play games,Personal,Less Important,45,Friday,18:15,19:00,user1,Evening
6933,One-on-one with supervisor,Work,Important,60,Wednesday,11:15,12:15,user1,Morning
6933,Exercise,Personal,Less Important,45,Sunday,6:45,7:30,user1,Morning
6933,Read comics,Personal,Less Important,45,Tuesday,18:15,19:00,user1,Evening
6933,Meal prep for the week,Personal,Normal,90,Friday,17:30,19:00,user1,Afternoon
6933,Update LinkedIn profile,Work,Important,45,Sunday,12:00,12:45,user1,Afternoon
6933,Weekly team briefing,Work,Important,30,Sunday,9:00,9:30,user1,Morning
6933,Listen to podcast,Personal,Normal,30,Saturday,20:30,21:00,user1,Evening
6933,Organize the wardrobe,Personal,Normal,30,Wednesday,17:30,18:00,user1,Afternoon
6933,Cross-department alignment,Work,Important,30,Sunday,13:15,13:45,user1,Afternoon
6933,Meal prep for the week,Personal,Normal,90,Friday,17:30,19:00,user1,Afternoon
6933,Drink coffee,Personal,Normal,15,Tuesday,7:30,7:45,user1,Morning
6933,Take a coffee break,Personal,Normal,10,Monday,10:30,10:40,user1,Morning
6933,Evening walk,Personal,Normal,45,Monday,17:30,18:15,user1,Afternoon
6933,Pick up mail,Personal,Less Important,10,Monday,17:00,17:10,user1,Afternoon
6933,Plan a creative project,Personal,Normal,60,Wednesday,18:00,19:00,user1,Evening
6933,Write report,Work,Very Important,60,Monday,11:00,12:00,user1,Morning
6933,Learn a new skill,Education,Important,60,Sunday,16:30,17:30,user1,Afternoon
6933,Go to work,Work,Very Important,60,Wednesday,9:30,10:30,user1,Morning
6933,Make lunch,Personal,Normal,30,Sunday,12:00,12:30,user1,Afternoon
6933,Write a summary of today's learnings,Education,Very Important,45,Sunday,10:45,11:30,user1,Morning
6933,Take a short walk,Personal,Less Important,10,Monday,12:00,12:10,user1,Afternoon
6933,Email Responses,Personal,Normal,111,Friday,7:00,8:51,user1,Morning
6933,Do housework,Personal,Normal,45,Thursday,18:00,18:45,user1,Evening
6933,Call a friend,Personal,Normal,20,Monday,13:30,13:50,user1,Afternoon
6933,Reading,Personal,Very Important,104,Monday,15:00,16:44,user1,Afternoon
6933,Take a nap,Personal,Less Important,20,Monday,13:00,13:20,user1,Afternoon
6933,Buy stationery,Personal,Very Important,60,Saturday,15:30,16:30,user1,Afternoon
6933,Talk to family,Personal,Normal,20,Wednesday,17:30,17:50,user1,Afternoon
6933,Organize closet,Personal,Normal,30,Tuesday,14:45,15:15,user1,Afternoon
6933,Rest,Personal,Less Important,30,Tuesday,13:00,13:30,user1,Afternoon
6933,Watch online tutorial,Education,Important,45,Monday,12:45,13:30,user1,Afternoon
6933,Take a shower,Personal,Normal,20,Wednesday,13:30,13:50,user1,Afternoon
6933,Meditate,Personal,Normal,15,Saturday,6:40,6:55,user1,Morning
6933,Cook dinner,Personal,Normal,45,Monday,18:00,18:45,user1,Evening
6933,Attend a book club meeting,Personal,Important,90,Saturday,17:00,18:30,user1,Afternoon
6933,Coding Session,Personal,Normal,16,Saturday,16:00,16:16,user1,Afternoon
6933,One-on-one with supervisor,Work,Important,60,Tuesday,15:45,16:45,user1,Afternoon
6933,Take a shower,Personal,Normal,20,Wednesday,13:30,13:50,user1,Afternoon
6933,Take online quiz,Education,Very Important,30,Sunday,15:00,15:30,user1,Afternoon
6933,Meditation session,Personal,Less Important,20,Wednesday,6:00,6:20,user1,Morning
6933,Stretch,Personal,Normal,10,Sunday,6:15,6:25,user1,Morning
6933,Team meeting,Work,Important,30,Friday,14:30,15:00,user1,Afternoon
6933,Pick up mail,Personal,Less Important,10,Monday,17:00,17:10,user1,Afternoon
6933,Respond to work emails,Work,Very Important,60,Thursday,9:00,10:00,user1,Morning
6933,Read comics,Personal,Less Important,60,Friday,21:00,22:00,user1,Evening
6933,Clean the kitchen,Personal,Normal,60,Sunday,10:45,11:45,user1,Morning
6933,Watch a movie,Personal,Normal,120,Thursday,20:00,22:00,user1,Evening
6933,Vacuum the floor,Personal,Normal,45,Saturday,15:45,16:30,user1,Afternoon
6933,Make a scrapbook,Personal,Normal,60,Wednesday,14:00,15:00,user1,Afternoon
6933,Take notes from an eBook,Education,Important,45,Saturday,20:30,21:15,user1,Evening
6933,Respond to customer queries,Work,Normal,30,Monday,11:00,11:30,user1,Morning
6933,Relax with an audiobook,Personal,Normal,60,Friday,21:00,22:00,user1,Evening
6933,Volunteer at a shelter,Personal,Important,120,Sunday,10:00,12:00,user1,Morning
6933,Hang out at a cafe,Personal,Less Important,45,Sunday,17:00,17:45,user1,Afternoon
6933,Read research paper,Education,Important,60,Friday,21:00,22:00,user1,Evening
6933,Brush teeth,Personal,Normal,5,Saturday,6:50,6:55,user1,Morning
6933,Take notes from an eBook,Education,Important,60,Wednesday,12:00,13:00,user1,Afternoon
6933,Dust shelves,Personal,Normal,45,Monday,13:15,14:00,user1,Afternoon
6933,Watch online tutorial,Education,Important,45,Friday,13:45,14:30,user1,Afternoon
6933,Wash dishes,Personal,Normal,20,Monday,19:45,20:05,user1,Evening
6933,Morning stretch,Personal,Less Important,15,Tuesday,6:30,6:45,user1,Morning
6933,Clean the house,Personal,Normal,60,Friday,9:00,10:00,user1,Morning
6933,Talk to family,Personal,Normal,20,Wednesday,17:30,17:50,user1,Afternoon
6933,Sketch a design,Personal,Normal,60,Saturday,17:45,18:45,user1,Afternoon
6933,Update project status,Work,Very Important,60,Sunday,9:00,10:00,user1,Morning
6933,Summarize a chapter,Education,Very Important,30,Saturday,10:00,10:30,user1,Morning
6933,Listen to music,Personal,Normal,30,Wednesday,12:00,12:30,user1,Afternoon
6933,Solve math problems,Education,Very Important,45,Wednesday,14:15,15:00,user1,Afternoon
6933,Do crafts,Personal,Less Important,60,Sunday,16:30,17:30,user1,Afternoon
6933,Read a magazine,Personal,Less Important,20,Saturday,15:00,15:20,user1,Afternoon
6933,Test new software features,Work,Very Important,60,Friday,15:30,16:30,user1,Afternoon
6933,Meditate,Personal,Normal,15,Saturday,6:40,6:55,user1,Morning
6933,Yoga session,Personal,Normal,30,Thursday,7:45,8:15,user1,Morning
6933,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
6933,Water the plants,Personal,Normal,30,Friday,9:45,10:15,user1,Morning
6933,Meeting,Work,Less Important,86,Friday,4:00,5:26,user1,Evening
6933,Grocery Shopping,Personal,Important,101,Sunday,6:00,7:41,user1,Morning
6933,Dinner with friends,Personal,Less Important,60,Sunday,21:30,22:30,user1,Evening
6933,Browse social media,Personal,Less Important,15,Tuesday,7:45,8:00,user1,Morning
6933,Do the laundry,Personal,Normal,30,Wednesday,15:15,15:45,user1,Afternoon
6933,Coding Session,Personal,Normal,68,Wednesday,7:00,8:08,user1,Morning
6933,Plan a team outing,Work,Important,60,Thursday,17:00,18:00,user1,Afternoon
6933,Hang out at a cafe,Personal,Less Important,60,Tuesday,17:15,18:15,user1,Afternoon
6933,Hang out with friends,Personal,Normal,120,Thursday,18:15,20:15,user1,Evening
6933,Check social media,Personal,Normal,15,Monday,8:15,8:30,user1,Morning
6933,Stretching session,Personal,Normal,45,Thursday,6:30,7:15,user1,Morning
6933,Review lecture notes,Education,Very Important,45,Monday,17:30,18:15,user1,Afternoon
6933,Code review session,Work,Very Important,45,Monday,14:45,15:30,user1,Afternoon
6933,Study online,Education,Very Important,60,Sunday,14:30,15:30,user1,Afternoon
6933,Study online,Education,Very Important,60,Sunday,14:30,15:30,user1,Afternoon
6933,Watch a livestream,Personal,Less Important,60,Monday,19:00,20:00,user1,Evening
6933,exercise,Personal,Less Important,45,Friday,7:00,7:45,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Morning
6933,Water plants,Personal,Normal,15,Saturday,6:35,6:50,user1,Morning
6933,Yoga session,Personal,Normal,30,Thursday,6:30,7:00,user1,Morning
6933,Take a long walk,Personal,Less Important,45,Thursday,7:30,8:15,user1,Morning
6933,Review lecture notes,Education,Very Important,60,Thursday,15:00,16:00,user1,Afternoon
6933,Attend webinar,Education,Important,60,Friday,10:30,11:30,user1,Morning
6933,Take online quiz,Education,Very Important,30,Saturday,13:30,14:00,user1,Afternoon
6933,Check emails,Work,Normal,15,Wednesday,8:00,8:15,user1,Morning
6933,Read research paper,Education,Important,60,Thursday,10:00,11:00,user1,Morning
6933,Do homework,Education,Important,60,Wednesday,18:00,19:00,user1,Evening
6933,Yoga,Personal,Important,112,Saturday,21:00,22:52,user1,Evening
6933,Work in a team,Work,Very Important,120,Saturday,10:30,12:30,user1,Morning
6933,Strategy discussion,Work,Important,45,Monday,12:15,13:00,user1,Afternoon
6933,Listen to music,Personal,Less Important,30,Tuesday,19:00,19:30,user1,Evening
6933,Water the garden,Personal,Less Important,30,Thursday,8:00,8:30,user1,Morning
6933,meeting,Work,Normal,95,Wednesday,16:00,17:35,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Afternoon
6933,Drive to work,Work,Normal,30,Tuesday,8:30,9:00,user1,Morning
6933,cooking,Personal,Normal,60,Monday,12:15,13:15,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Afternoon
6933,Buy stationery,Personal,Very Important,60,Sunday,14:00,15:00,user1,Afternoon
6933,Learn English,Education,Important,60,Friday,15:15,16:15,user1,Afternoon
6933,Vacuum the floor,Personal,Normal,45,Monday,15:00,15:45,user1,Afternoon
6933,Evening gym workout,Personal,Normal,60,Saturday,19:30,20:30,user1,Evening
6933,Donate old clothes,Personal,Normal,60,Tuesday,16:00,17:00,user1,Afternoon
6933,Evening gym workout,Personal,Normal,30,Monday,17:45,18:15,user1,Afternoon
6933,Swimming,Personal,Normal,30,Wednesday,7:45,8:15,user1,Morning
6933,Join an online gaming session,Personal,Less Important,60,Thursday,19:00,20:00,user1,Evening
6933,Gardening,Personal,Normal,45,Wednesday,7:30,8:15,user1,Morning
6933,Complete a coding challenge,Education,Important,30,Sunday,14:15,14:45,user1,Afternoon
6933,Read research paper,Education,Important,30,Monday,20:00,20:30,user1,Evening
6933,Play guitar,Personal,Normal,60,Saturday,18:15,19:15,user1,Evening
6933,Product demo with client,Work,Important,30,Sunday,14:00,14:30,user1,Afternoon
6933,Buy stationery,Personal,Very Important,30,Monday,10:45,11:15,user1,Morning
6933,Jogging,Personal,Normal,60,Sunday,5:45,6:45,user1,Morning
6933,Hang out with friends,Personal,Normal,120,Saturday,18:00,20:00,user1,Evening
6933,Read research paper,Education,Important,60,Saturday,17:45,18:45,user1,Afternoon
6933,Solve math problems,Education,Very Important,60,Saturday,15:45,16:45,user1,Afternoon
6933,Take notes from an eBook,Education,Important,30,Tuesday,18:15,18:45,user1,Evening
6933,Yoga practice,Personal,Normal,30,Wednesday,6:15,6:45,user1,Morning
6933,Meeting,Work,Normal,95,Monday,23:00,0:35,user1,Evening
6933,Drive to work,Work,Normal,30,Tuesday,8:30,9:00,user1,Morning
6933,Clean the bathroom,Personal,Normal,30,Friday,15:45,16:15,user1,Afternoon
6933,Send postcards,Personal,Less Important,20,Monday,12:30,12:50,user1,Afternoon
6933,Attend a yoga retreat,Personal,Important,120,Friday,8:00,10:00,user1,Morning
6933,Reply to messages,Personal,Less Important,30,Wednesday,20:15,20:45,user1,Evening
6933,Mail documents,Personal,Very Important,30,Sunday,12:15,12:45,user1,Afternoon
6933,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
6933,Yoga,Personal,Important,112,Saturday,21:00,22:52,user1,Evening
6933,Wash dishes,Personal,Normal,15,Monday,19:30,19:45,user1,Evening
6933,Tidy up the house,Personal,Normal,30,Monday,21:15,21:45,user1,Evening
6933,Attend webinar,Education,Important,30,Sunday,15:45,16:15,user1,Afternoon
6933,Read a book,Personal,Normal,30,Wednesday,7:15,7:45,user1,Morning
6933,Online fitness class,Personal,Less Important,45,Thursday,18:30,19:15,user1,Evening
6933,Walk to the bus stop,Personal,Normal,10,Thursday,7:30,7:40,user1,Morning
6933,Read research paper,Education,Important,30,Wednesday,11:15,11:45,user1,Morning
6933,Evening gym workout,Personal,Normal,60,Tuesday,18:30,19:30,user1,Evening
6933,Coding Session,Personal,Very Important,89,Monday,7:00,8:29,user1,Morning
6933,Work in a team,Work,Very Important,120,Saturday,10:30,12:30,user1,Morning
6933,Meeting,Personal,Important,67,Sunday,12:00,13:07,user1,Afternoon
6933,Go to the supermarket,Personal,Normal,30,Saturday,16:15,16:45,user1,Afternoon
6933,Weekly team sync-up,Work,Very Important,60,Wednesday,15:00,16:00,user1,Afternoon
6933,Yoga practice,Personal,Normal,30,Wednesday,6:15,6:45,user1,Morning
6933,Check emails,Work,Normal,15,Wednesday,8:00,8:15,user1,Morning
6933,Write a diary,Personal,Normal,30,Wednesday,22:30,23:00,user1,Evening
6933,Read a book,Education,Very Important,60,Wednesday,11:00,12:00,user1,Morning
6933,Post on a blog,Personal,Less Important,30,Sunday,14:30,15:00,user1,Afternoon
6933,Check calendar,Work,Normal,10,Friday,8:15,8:25,user1,Morning
6933,Code review session,Work,Very Important,60,Tuesday,15:45,16:45,user1,Afternoon
6933,Visit the bank,Personal,Very Important,45,Monday,9:30,10:15,user1,Morning
6933,Read comics,Personal,Less Important,45,Tuesday,17:45,18:30,user1,Afternoon
6933,Wash dishes,Personal,Normal,30,Wednesday,18:45,19:15,user1,Evening
6933,Sunbathe,Personal,Less Important,30,Wednesday,16:00,16:30,user1,Afternoon
6933,Swimming,Personal,Normal,30,Friday,6:00,6:30,user1,Morning
6933,Coding Session,Personal,Normal,100,Sunday,20:00,21:40,user1,Evening
6933,Yoga session,Personal,Normal,30,Tuesday,6:00,6:30,user1,Morning
6933,Write a blog post,Personal,Normal,30,Friday,16:15,16:45,user1,Afternoon
6933,Online course session,Education,Important,45,Sunday,12:15,13:00,user1,Afternoon
6933,Coding Session,Personal,Very Important,89,Monday,7:00,8:29,user1,Morning
6933,Sketch a design,Personal,Normal,90,Sunday,14:00,15:30,user1,Afternoon
6933,Email Responses,Personal,Normal,83,Thursday,23:00,0:23,user1,Evening
6933,Back up important data,Work,Important,30,Saturday,9:00,9:30,user1,Morning
6933,Do housework,Personal,Normal,45,Thursday,18:00,18:45,user1,Evening
6933,Take a deep breath,Personal,Normal,5,Tuesday,8:40,8:45,user1,Morning
6933,Attend a birthday party,Personal,Less Important,60,Tuesday,20:45,21:45,user1,Evening
6933,Code review session,Work,Very Important,60,Thursday,14:30,15:30,user1,Afternoon
6933,Check emails,Work,Normal,15,Wednesday,8:00,8:15,user1,Morning
6933,Drive to work,Work,Normal,30,Tuesday,8:30,9:00,user1,Morning
6933,Watch a TED Talk,Education,Normal,30,Sunday,19:00,19:30,user1,Evening
6933,Weekly team briefing,Work,Important,30,Thursday,10:45,11:15,user1,Morning
